0.840188 0.180136 0.130165 0.774357 0.650716 0.880702 0.538219 0.168346 0.618643 0.626311 0.75393 0.195199 0.0421057 0.422513 0.286642 0.347249 0.088661 0.796251 0.682801 0.0541454 0.118948 0.1945 0.714926 0.71311 0.412953 0.221934 0.161658 0.818656 0.293697 0.734415 0.0772352 0.528988 0.787631 0.342655 0.482335 0.16715 0.360926 0.577674 0.514434 0.742337 0.503577 0.786383 0.546576 0.592402 0.445702 0.919841 0.306715 0.828929 0.0369622 0.816633 0.362414 0.23123 0.773476 0.828981 0.268489 0.964447 0.612882 0.110048 0.737773 0.99413 0.0343608 0.563834 0.316172 0.612603 0.775621 0.0802512 0.589755 0.404759 0.908759 0.832897 0.303942 0.404116 0.0846097 0.0929967 0.303059 0.368569 0.856273 0.923923 0.154643 0.244699 0.184383 0.18818 0.89397 0.156795 0.905246 0.756794 0.518908 0.736077 0.413709 0.934834 0.500748 0.163268 0.988238 0.0577273 0.442297 0.940701 0.0935157 0.170411 0.420601 0.474542 0.0146962 0.776393 0.621442 0.168128 0.926696 0.0902572 0.632402 0.488764 0.453947 0.231812 0.529895 0.449206 0.53853 0.865014 0.265641 0.945606 0.166019 0.465333 0.647489 0.926433 0.856403 0.612803 0.166825 0.935822 0.314788 0.777315 0.43036 0.256703
0.394383 0.359247 0.0189879 0.751912 0.368006 0.508808 0.854547 0.461079 0.48007 0.704235 0.783486 0.830812 0.59859 0.624716 0.220598 0.426397 0.719976 0.0960872 0.89336 0.0635954 0.235666 0.467144 0.154601 0.513799 0.970208 0.876767 0.284682 0.151238 0.263722 0.611642 0.60841 0.284828 0.884729 0.46118 0.489785 0.319888 0.287584 0.882241 0.653833 0.0550058 0.886637 0.0128206 0.223396 0.997451 0.962265 0.933058 0.398798 0.264752 0.928375 0.393049 0.189074 0.913143 0.0355717 0.872247 0.120417 0.985104 0.973564 0.726334 0.160403 0.920959 0.741954 0.29178 0.542859 0.693747 0.50778 0.903467 0.678843 0.621525 0.579845 0.120545 0.0788514 0.137959 0.219753 0.356923 0.0725648 0.671179 0.589378 0.491515 0.527278 0.47794 0.988676 0.0378121 0.0303193 0.246225 0.129821 0.363276 0.114348 0.778483 0.0782423 0.983751 0.512292 0.606385 0.337184 0.206979 0.435607 0.711334 0.292679 0.313789 0.59414 0.644003 0.16456 0.634914 0.508474 0.441711 0.559808 0.456981 0.215649 0.853244 0.535188 0.418528 0.800401 0.844069 0.89869 0.867166 0.179639 0.753625 0.659216 0.360824 0.556225 0.932046 0.0370459 0.623008 0.893661 0.617145 0.130034 0.828353 0.968126 0.47921
0.783099 0.43899 0.626101 0.830184 0.078427 0.858682 0.15209 0.645371 0.492138 0.40229 0.189411 0.37818 0.891557 0.706186 0.722302 0.618252 0.355909 0.787787 0.575304 0.8045 0.196639 0.926614 0.680202 0.846998 0.0527301 0.301792 0.131256 0.75476 0.1998 0.207766 0.56169 0.700335 0.152961 0.0763924 0.920114 0.0403599 0.728771 0.113728 0.931779 0.478874 0.0345962 0.687809 0.871223 0.938964 0.123548 0.321922 0.812498 0.774036 0.976532 0.739273 0.602354 0.421246 0.523063 0.377515 0.439833 0.975499 0.849651 0.50887 0.915007 0.954593 0.47393 0.00724716 0.187298 0.208422 0.705375 0.482015 0.388374 0.272153 0.986937 0.116899 0.306919 0.338733 0.717498 0.994128 0.960043 0.366105 0.142145 0.678691 0.792103 0.670265 0.835585 0.312424 0.843988 0.321526 0.851499 0.320918 0.206613 0.0944888 0.830445 0.616608 0.150373 0.413472 0.362627 0.892264 0.0965305 0.949645 0.462353 0.194022 0.50626 0.19228 0.95549 0.636474 0.696006 0.694313 0.372731 0.983 0.988277 0.648695 0.0494623 0.495725 0.585426 0.688319 0.988393 0.666471 0.787379 0.942501 0.695301 0.668793 0.253495 0.689245 0.527534 0.994359 0.703602 0.0946513 0.485416 0.372075 0.787953 0.688867
0.79844 0.853785 0.803434 0.745415 0.319776 0.23268 0.481613 0.0474988 0.32711 0.360977 0.819374 0.427967 0.115921 0.566693 0.294129 0.476391 0.268335 0.409549 0.139197 0.376769 0.481361 0.429403 0.701022 0.874816 0.415368 0.281678 0.0942515 0.971965 0.413573 0.964755 0.635884 0.60752 0.742318 0.0958123 0.550223 0.24044 0.57546 0.312396 0.568214 0.995318 0.395191 0.624846 0.698908 0.615146 0.113547 0.974781 0.219353 0.446446 0.0995815 0.984816 0.255318 0.351121 0.846856 0.932671 0.602463 0.540321 0.622795 0.166748 0.101271 0.609194 0.720875 0.813212 0.58216 0.885346 0.395195 0.637311 0.32258 0.85646 0.917276 0.188612 0.961292 0.624474 0.398123 0.209302 0.276967 0.86291 0.367669 0.140873 0.555417 0.173999 0.342838 0.546473 0.347169 0.575874 0.474652 0.102998 0.711546 0.680048 0.188612 0.0482606 0.264563 0.159317 0.676488 0.565347 0.079352 0.746328 0.454446 0.341941 0.698105 0.228581 0.0889575 0.164562 0.118795 0.901015 0.0330664 0.754495 0.849253 0.139193 0.23177 0.868277 0.938671 0.96062 0.250465 0.566751 0.966793 0.255263 0.413865 0.651189 0.0942665 0.681967 0.672205 0.730127 0.522483 0.796792 0.544668 0.281013 0.234977 0.487571
0.911647 0.683098 0.138667 0.302601 0.0278327 0.168829 0.1985 0.755933 0.328912 0.968577 0.0175134 0.695674 0.0486322 0.958736 0.207569 0.748313 0.216837 0.905749 0.993488 0.988587 0.318645 0.17685 0.992373 0.45706 0.503502 0.1678 0.245777 0.35645 0.136503 0.223098 0.809504 0.23063 0.0755712 0.932986 0.698305 0.955174 0.227174 0.979905 0.729696 0.154648 0.964321 0.0718259 0.096095 0.93061 0.445759 0.230982 0.269166 0.530499 0.12877 0.0880529 0.56037 0.644575 0.265875 0.165085 0.310456 0.0757413 0.138532 0.664188 0.387774 0.172827 0.309893 0.0654332 0.691581 0.155961 0.732144 0.380849 0.880069 0.807439 0.862873 0.741602 0.082312 0.495234 0.777139 0.509343 0.990452 0.0366281 0.265641 0.600417 0.74952 0.819235 0.671899 0.0642918 0.024039 0.0245448 0.820276 0.203758 0.404655 0.814355 0.3046 0.813765 0.246758 0.958233 0.246437 0.216507 0.765853 0.180696 0.54113 0.631781 0.257737 0.768751 0.114747 0.650981 0.87817 0.905357 0.119347 0.931896 0.787398 0.906768 0.38851 0.29721 0.808508 0.684089 0.355761 0.541853 0.471082 0.0813135 0.963304 0.905997 0.510257 0.309474 0.915727 0.301424 0.529669 0.549244 0.534592 0.186512 0.116753 0.681628
0.197551 0.786187 0.750337 0.244425 0.554068 0.403471 0.0947876 0.588669 0.828221 0.060453 0.253063 0.279169 0.869026 0.161532 0.767793 0.398059 0.362457 0.519782 0.640777 0.215958 0.400127 0.809434 0.0959933 0.293418 0.67664 0.356536 0.543553 0.823407 0.70695 0.900469 0.539317 0.91037 0.446007 0.767016 0.65657 0.0654017 0.3618 0.841635 0.347697 0.075227 0.250714 0.0158615 0.277438 0.339707 0.489445 0.897872 0.755433 0.107249 0.487822 0.966074 0.677921 0.547473 0.923198 0.00868001 0.594338 0.324184 0.911307 0.0516579 0.0915378 0.441069 0.958477 0.727461 0.921178 0.498012 0.0770656 0.114125 0.506954 0.304589 0.623738 0.92548 0.0456405 0.610718 0.927805 0.360502 0.285859 0.554343 0.779921 0.91087 0.0858126 0.590533 0.128198 0.0968655 0.779602 0.257475 0.0776135 0.00478218 0.572307 0.0188017 0.739016 0.123342 0.330162 0.781749 0.338132 0.750892 0.719426 0.574271 0.560827 0.0235259 0.708506 0.728843 0.142175 0.96201 0.516448 0.634969 0.513171 0.0495592 0.792155 0.913013 0.668764 0.426487 0.601389 0.689881 0.480943 0.205703 0.202901 0.921976 0.333281 0.00966324 0.0141686 0.323871 0.898741 0.283985 0.127689 0.144924 0.399612 0.803075 0.983952 0.697704
0.335223 0.386299 0.650077 0.580364 0.317431 0.250052 0.781706 0.00429139 0.48338 0.00940229 0.648779 0.958509 0.761609 0.506295 0.469615 0.118007 0.889659 0.509363 0.900656 0.597976 0.212917 0.942305 0.755503 0.398433 0.00342337 0.724275 0.131926 0.315614 0.687404 0.760711 0.267544 0.694473 0.646941 0.366854 0.806583 0.0676308 0.42588 0.690955 0.0818395 0.527628 0.299991 0.401129 0.915857 0.906026 0.572178 0.584394 0.755478 0.0120304 0.439645 0.447272 0.45551 0.478017 0.0432049 0.890083 0.950621 0.0481527 0.475147 0.354603 0.394473 0.0384232 0.627545 0.468932 0.213608 0.285441 0.4983 0.29866 0.982988 0.172553 0.477703 0.875371 0.61806 0.588692 0.194585 0.78927 0.896673 0.768508 0.829851 0.847779 0.741961 0.149322 0.0684108 0.47065 0.994221 0.472208 0.956564 0.0102445 0.06416 0.422071 0.81794 0.722388 0.164948 0.711547 0.727067 0.00879626 0.765805 0.967234 0.858813 0.702545 0.742228 0.90239 0.475304 0.181846 0.932974 0.427936 0.861657 0.602659 0.198799 0.00713265 0.269612 0.195009 0.780279 0.871249 0.0971738 0.536989 0.978691 0.794535 0.988009 0.087598 0.211745 0.131934 0.998398 0.0421993 0.128983 0.218139 0.865342 0.366408 0.942823 0.142533
0.76823 0.140338 0.667559 0.642521 0.586137 0.994895 0.796015 0.18331 0.753242 0.0104483 0.187795 0.651656 0.925918 0.87453 0.663393 0.0720789 0.111352 0.204775 0.00346528 0.478786 0.620016 0.417673 0.674589 0.898622 0.97914 0.213078 0.402888 0.554096 0.873903 0.0899058 0.52584 0.162258 0.590559 0.409428 0.739716 0.946901 0.153237 0.777733 0.436361 0.608748 0.364302 0.122907 0.0111891 0.0510632 0.648362 0.273323 0.38395 0.869112 0.713018 0.31058 0.0458154 0.828082 0.596038 0.67755 0.171718 0.191431 0.626153 0.580753 0.774463 0.31079 0.0530983 0.692607 0.281792 0.794612 0.503468 0.0322142 0.585534 0.790781 0.644761 0.458976 0.813082 0.0755761 0.0187229 0.37231 0.144216 0.859395 0.786919 0.161098 0.373742 0.371545 0.859975 0.90245 0.0828106 0.521335 0.0107456 0.395258 0.142064 0.237815 0.271738 0.965441 0.914504 0.267059 0.559082 0.917608 0.216057 0.311643 0.916677 0.579549 0.410293 0.694586 0.270602 0.398359 0.963285 0.900059 0.825534 0.770137 0.436348 0.751083 0.0927918 0.128277 0.621716 0.147036 0.871468 0.104529 0.246361 0.692211 0.897544 0.168399 0.166561 0.460267 0.549674 0.766924 0.499889 0.731625 0.950827 0.970266 0.588402 0.552315
0.277775 0.426555 0.109285 0.146641 0.220022 0.348307 0.800425 0.23179 0.412291 0.747229 0.240905 0.512098 0.0562432 0.739552 0.410222 0.0280759 0.722319 0.031994 0.999922 0.434094 0.32348 0.976993 0.788122 0.816516 0.00257507 0.724969 0.78551 0.949188 0.815342 0.632571 0.0329744 0.382741 0.177567 0.937775 0.501155 0.511269 0.601545 0.624518 0.748558 0.940546 0.750159 0.110146 0.225567 0.140245 0.608405 0.0849861 0.509044 0.0539718 0.338517 0.458897 0.397902 0.714467 0.857691 0.713329 0.773948 0.496542 0.671197 0.804852 0.0387827 0.640211 0.508716 0.137484 0.64589 0.414816 0.409422 0.39457 0.974614 0.605546 0.706779 0.237207 0.288729 0.732762 0.97692 0.0803069 0.580443 0.016995 0.428878 0.948997 0.767629 0.290505 0.367034 0.814084 0.485948 0.607993 0.620474 0.0552009 0.705764 0.323606 0.643936 0.323348 0.627406 0.288619 0.190413 0.443235 0.60966 0.437153 0.550793 0.361149 0.109628 0.508334 0.824796 0.156334 0.558928 0.717181 0.393209 0.501056 0.281454 0.21873 0.960335 0.278701 0.207362 0.117976 0.877631 0.652991 0.892917 0.0682398 0.6809 0.691118 0.101133 0.80288 0.628861 0.894161 0.498592 0.218674 0.266183 0.822671 0.56221 0.945033
0.55397 0.10339 0.744149 0.857978 0.895901 0.705687 0.662784 0.524268 0.798157 0.906085 0.679126 0.626739 0.756266 0.0393205 0.598049 0.536393 0.834714 0.271643 0.399826 0.262413 0.334054 0.544077 0.334971 0.957672 0.00868009 0.244493 0.846732 0.154792 0.895787 0.372232 0.911923 0.154553 0.569 0.323362 0.929627 0.938994 0.805867 0.401887 0.259152 0.568994 0.34433 0.270829 0.95965 0.0664857 0.309079 0.191211 0.921125 0.234714 0.854852 0.850839 0.0832225 0.776778 0.689466 0.788822 0.230432 0.361359 0.353079 0.866043 0.858462 0.959731 0.513826 0.211347 0.156593 0.898959 0.528021 0.327101 0.74957 0.23183 0.33573 0.825432 0.209921 0.654692 0.511995 0.987306 0.252257 0.336597 0.28274 0.754339 0.082661 0.537793 0.192263 0.608015 0.608591 0.18576 0.959745 0.59761 0.386284 0.32238 0.676484 0.345136 0.260864 0.168555 0.860662 0.217772 0.719931 0.323299 0.821084 0.409028 0.753261 0.598957 0.173307 0.960837 0.66788 0.100141 0.655133 0.671133 0.251691 0.127095 0.666974 0.128155 0.992708 0.554904 0.451806 0.502632 0.099432 0.489606 0.291892 0.832732 0.671727 0.130338 0.0622121 0.95796 0.740543 0.448788 0.97517 0.820898 0.843348 0.378187
0.477397 0.600405 0.716091 0.307032 0.139076 0.96484 0.145378 0.923332 0.150377 0.886905 0.386371 0.999162 0.255178 0.698179 0.00732811 0.848182 0.855696 0.380804 0.550201 0.0970765 0.577096 0.3725 0.33888 0.167927 0.650029 0.140496 0.50485 0.672938 0.957484 0.550058 0.111488 0.508001 0.686113 0.31462 0.50215 0.193815 0.095265 0.0984879 0.488592 0.655637 0.35427 0.424908 0.228493 0.535901 0.747194 0.164456 0.18544 0.606069 0.200156 0.866124 0.934845 0.698676 0.440978 0.891156 0.810612 0.085499 0.196561 0.449517 0.0781255 0.280695 0.259504 0.711414 0.198069 0.985896 0.13774 0.927263 0.726757 0.875634 0.614719 0.520773 0.669452 0.245838 0.689872 0.144292 0.277125 0.71948 0.039815 0.612758 0.574378 0.172714 0.281302 0.761077 0.641108 0.723635 0.171993 0.384045 0.347808 0.423563 0.897217 0.620196 0.607248 0.779474 0.697571 0.626606 0.105015 0.824036 0.522531 0.774622 0.632657 0.541176 0.574906 0.0507089 0.00638409 0.884764 0.154733 0.827393 0.13497 0.489877 0.444612 0.0874403 0.676622 0.0586501 0.684561 0.339118 0.455795 0.571343 0.384657 0.298498 0.558336 0.0961612 0.932004 0.398744 0.169763 0.504603 0.741614 0.238758 0.814789 0.977015
